fname       ,label
4bab7e93.wav,Cough Computer_keyboard Applause
4bcefd04.wav,Cowbell Knock Acoustic_guitar
4bdbe014.wav,Cello Trumpet Chime
4bdc4632.wav,Tearing Fireworks Oboe
4bdcdc26.wav,Double_bass Knock Writing
4bf41551.wav,Microwave_oven Microwave_oven Violin_or_fiddle
4bfa5fbf.wav,Knock Applause Oboe
4c00af54.wav,Oboe Applause Writing
4c01c933.wav,Fireworks Knock Fart
4c0bcd70.wav,Trumpet Tearing Bass_drum
4c19efd5.wav,Clarinet Meow Snare_drum
4c2a3ceb.wav,Double_bass Knock Cough
4c4c7af0.wav,Bark Bark Violin_or_fiddle
4c4d6cbf.wav,Bus Oboe Gong
4c4e7081.wav,Bass_drum Clarinet Double_bass
4c5212aa.wav,Writing Bus Tearing
4c5ade39.wav,Trumpet Gong Bass_drum
4c64aea6.wav,Flute Scissors Double_bass
4c7201d9.wav,Hi-hat Bass_drum Cowbell
4c87caf5.wav,Applause Shatter Saxophone
4c88c2a3.wav,Cowbell Glockenspiel Microwave_oven
4c8b12e6.wav,Laughter Writing Electric_piano
4c965708.wav,Drawer_open_or_close Cello Electric_piano
4ca292fe.wav,Flute Bass_drum Oboe
4ca2ed5b.wav,Violin_or_fiddle Harmonica Snare_drum
4ca51de4.wav,Cough Oboe Cough
4cab2934.wav,Keys_jangling Fart Drawer_open_or_close
4cb7535c.wav,Finger_snapping Gong Squeak
4cbaad22.wav,Hi-hat Clarinet Cough
4cbaf2be.wav,Telephone Shatter Tearing
4cbd3c16.wav,Shatter Computer_keyboard Drawer_open_or_close
4cc0678f.wav,Oboe Bark Shatter
4cc40318.wav,Drawer_open_or_close Trumpet Bass_drum
4cca2950.wav,Cowbell Harmonica Gunshot_or_gunfire
4cd00eaf.wav,Tambourine Clarinet Shatter
4cd1a072.wav,Bass_drum Fart Acoustic_guitar
4cd85b98.wav,Drawer_open_or_close Fart Laughter
4cdc87e7.wav,Saxophone Double_bass Double_bass
4ce27671.wav,Clarinet Fireworks Violin_or_fiddle
4ce72fdd.wav,Glockenspiel Chime Bass_drum
4cee973b.wav,Oboe Meow Double_bass
4cf3c793.wav,Violin_or_fiddle Double_bass Scissors
4d02ff16.wav,Burping_or_eructation Fireworks Bark
4d07004b.wav,Cello Bass_drum Flute
4d1309b0.wav,Knock Applause Clarinet
4d1d407a.wav,Violin_or_fiddle Oboe Telephone
4d299ebb.wav,Cough Bus Gong
4d2b1d1f.wav,Knock Cough Clarinet
4d320a43.wav,Tambourine Bass_drum Cowbell
4d328b1a.wav,Double_bass Violin_or_fiddle Tambourine
4d356179.wav,Tearing Laughter Bus
4d3a6503.wav,Tearing Bass_drum Double_bass
4d417f72.wav,Snare_drum Meow Gong
4d4664c0.wav,Violin_or_fiddle Cowbell Oboe
4d4675f3.wav,Electric_piano Laughter Tearing
4d474beb.wav,Acoustic_guitar Gunshot_or_gunfire Fart
4d4897af.wav,Glockenspiel Saxophone Bass_drum
4d508a2d.wav,Cough Oboe Gunshot_or_gunfire
4d551930.wav,Scissors Cello Bass_drum
4d5b36bf.wav,Bus Gong Drawer_open_or_close
4d5f0b20.wav,Hi-hat Violin_or_fiddle Meow
4d61d0cf.wav,Squeak Bass_drum Laughter
4d67f1cd.wav,Snare_drum Trumpet Fart
4d6a8712.wav,Hi-hat Cough Acoustic_guitar
4d6f4757.wav,Drawer_open_or_close Gunshot_or_gunfire Scissors
4d732292.wav,Double_bass Keys_jangling Harmonica
4d7520d8.wav,Bass_drum Laughter Double_bass
4d75e468.wav,Gong Harmonica Bass_drum
4d7763ee.wav,Violin_or_fiddle Computer_keyboard Shatter
4d79db58.wav,Double_bass Computer_keyboard Drawer_open_or_close
4d80aba0.wav,Tearing Fireworks Fireworks
4d98c85a.wav,Bass_drum Flute Oboe
4da6b455.wav,Bass_drum Drawer_open_or_close Violin_or_fiddle
4dae7221.wav,Snare_drum Bus Snare_drum
4db22008.wav,Writing Gunshot_or_gunfire Burping_or_eructation
4dba7f10.wav,Gunshot_or_gunfire Applause Flute
4dbc1d51.wav,Clarinet Writing Burping_or_eructation
4dcaebae.wav,Microwave_oven Flute Oboe
4dd75866.wav,Gong Squeak Acoustic_guitar
4dd8dcc5.wav,Cough Laughter Cowbell
4ddab102.wav,Snare_drum Fireworks Writing
4ddddf54.wav,Writing Cough Flute
4de11bbe.wav,Clarinet Cough Electric_piano
4dee83d1.wav,Trumpet Violin_or_fiddle Hi-hat
4df3c704.wav,Microwave_oven Tearing Knock
4df61d85.wav,Writing Gunshot_or_gunfire Bus
4df89e90.wav,Saxophone Cough Oboe
4e0759b2.wav,Flute Trumpet Bus
4e0aafb2.wav,Tearing Hi-hat Trumpet
4e0dd0a2.wav,Bus Double_bass Bass_drum
4e1ae4b7.wav,Cello Snare_drum Cello
4e1d76d2.wav,Gong Oboe Gong
4e268ce9.wav,Laughter Bark Burping_or_eructation
4e2885b5.wav,Burping_or_eructation Tambourine Violin_or_fiddle
4e395bf5.wav,Fireworks Electric_piano Trumpet
4e3cba21.wav,Trumpet Electric_piano Hi-hat
4e44aa9c.wav,Writing Shatter Flute
4e503cbe.wav,Fireworks Electric_piano Telephone
4e5527f1.wav,Saxophone Saxophone Squeak
4e5a7022.wav,Saxophone Bus Snare_drum
4e8087bd.wav,Bark Keys_jangling Oboe
4e8a1870.wav,Double_bass Saxophone Keys_jangling
4e904f15.wav,Squeak Shatter Fireworks
4e9c064a.wav,Cello Gong Bark
4ea326b1.wav,Meow Shatter Hi-hat
4eb36ba2.wav,Laughter Double_bass Hi-hat
4eb467dd.wav,Scissors Cough Harmonica
4eb719bf.wav,Tearing Acoustic_guitar Bark
4ec08db6.wav,Shatter Knock Knock
4ecd4be2.wav,Clarinet Gunshot_or_gunfire Chime
4ed12f6b.wav,Scissors Gunshot_or_gunfire Fart
4ed15aa6.wav,Meow Burping_or_eructation Cough
4edd0286.wav,Hi-hat Fireworks Laughter
4eebedf9.wav,Saxophone Violin_or_fiddle Cello
4f0ed68d.wav,Electric_piano Gong Tambourine
4f1ed2ff.wav,Oboe Chime Shatter
4f1f1294.wav,Tearing Shatter Trumpet
4f2e6bc3.wav,Drawer_open_or_close Fireworks Squeak
4f67b4fd.wav,Double_bass Tambourine Bark
4f68c317.wav,Trumpet Squeak Applause
4f6e6722.wav,Telephone Laughter Bark
4f7f2bfc.wav,Chime Saxophone Clarinet
4f80dda7.wav,Bark Laughter Bass_drum
4f83ce81.wav,Keys_jangling Writing Applause
4f8dc3e1.wav,Fireworks Laughter Harmonica
4f9c09b3.wav,Knock Oboe Snare_drum
4fa67693.wav,Bass_drum Violin_or_fiddle Hi-hat
4faa4b76.wav,Cello Fireworks Tambourine
4fb1f152.wav,Saxophone Keys_jangling Squeak
4fb867ff.wav,Double_bass Squeak Applause
4fcd9ae0.wav,Bass_drum Bass_drum Computer_keyboard
4fd829ed.wav,Tearing Tambourine Drawer_open_or_close
4fda4f2d.wav,Burping_or_eructation Gong Chime
4fe25887.wav,Bark Cough Burping_or_eructation
4fe51c98.wav,Laughter Cello Violin_or_fiddle
4feb76dc.wav,Trumpet Meow Cough
4febc79c.wav,Electric_piano Acoustic_guitar Flute
4ff30ff7.wav,Double_bass Trumpet Hi-hat
4ff4cd67.wav,Tearing Hi-hat Gong
4fff66ea.wav,Flute Fart Computer_keyboard
5000c5b5.wav,Snare_drum Tambourine Gong
50016a74.wav,Microwave_oven Burping_or_eructation Violin_or_fiddle
5001fc68.wav,Gong Laughter Keys_jangling
5007f7ec.wav,Drawer_open_or_close Writing Saxophone
500fa310.wav,Shatter Clarinet Fart
501042fa.wav,Keys_jangling Bark Saxophone
5014d9a5.wav,Clarinet Gunshot_or_gunfire Hi-hat
5014dfcc.wav,Clarinet Electric_piano Writing
50193b9e.wav,Electric_piano Gunshot_or_gunfire Writing
501be57d.wav,Bass_drum Bass_drum Knock
501d98d7.wav,Fart Flute Gong
50233edd.wav,Saxophone Fart Cello
5040f19a.wav,Chime Meow Double_bass
504731b0.wav,Cello Gong Oboe
5064c8f4.wav,Hi-hat Squeak Clarinet
5065521a.wav,Saxophone Snare_drum Telephone
506ca40b.wav,Tearing Tearing Laughter
506ee7c1.wav,Electric_piano Squeak Bass_drum
50724dc6.wav,Shatter Cello Writing
5073e9d4.wav,Laughter Laughter Violin_or_fiddle
5074fe3e.wav,Telephone Cello Laughter
507932b4.wav,Snare_drum Scissors Laughter
507bb99b.wav,Cello Violin_or_fiddle Tearing
508f653e.wav,Bark Cello Laughter
509dd8b8.wav,Glockenspiel Shatter Laughter
50a11011.wav,Snare_drum Gong Tearing
50a45cb7.wav,Telephone Flute Flute
50a7ee5b.wav,Finger_snapping Bass_drum Acoustic_guitar
50ac9a12.wav,Violin_or_fiddle Scissors Gunshot_or_gunfire
50af8b48.wav,Cough Squeak Double_bass
50b5273f.wav,Snare_drum Tambourine Microwave_oven
50bd2df2.wav,Cough Cello Electric_piano
50c16716.wav,Drawer_open_or_close Fart Squeak
50c28649.wav,Drawer_open_or_close Applause Chime
50dcac80.wav,Hi-hat Finger_snapping Acoustic_guitar
50dfe10a.wav,Oboe Electric_piano Gong
50e76361.wav,Oboe Microwave_oven Fireworks
50ec30e7.wav,Glockenspiel Snare_drum Fireworks
50effbe4.wav,Knock Meow Trumpet
50f39d76.wav,Fart Fart Glockenspiel
50fc10a7.wav,Harmonica Gong Knock
51100727.wav,Acoustic_guitar Bass_drum Chime
5114444c.wav,Trumpet Bass_drum Fart
511f4dfe.wav,Electric_piano Acoustic_guitar Laughter
51205d38.wav,Gong Shatter Double_bass
5128197f.wav,Squeak Tambourine Double_bass
512edda2.wav,Trumpet Acoustic_guitar Flute
513a529d.wav,Oboe Harmonica Trumpet
513a619e.wav,Bark Bark Computer_keyboard
513b5375.wav,Bus Bark Gong
513dfe1c.wav,Snare_drum Applause Flute
51422c6f.wav,Gong Violin_or_fiddle Gunshot_or_gunfire
51580548.wav,Finger_snapping Tearing Cello
5159a2e0.wav,Shatter Acoustic_guitar Laughter
5163ad99.wav,Trumpet Fart Bus
516baec9.wav,Keys_jangling Fireworks Snare_drum
51755110.wav,Trumpet Finger_snapping Saxophone
517d0ce9.wav,Clarinet Clarinet Flute
51867118.wav,Telephone Bass_drum Cough
5187eec6.wav,Applause Drawer_open_or_close Tambourine
51885645.wav,Applause Tambourine Tearing
518f0af2.wav,Squeak Applause Squeak
519159ca.wav,Snare_drum Violin_or_fiddle Snare_drum
51948df8.wav,Bass_drum Bass_drum Squeak
5196922e.wav,Fireworks Bass_drum Tearing
51998ac5.wav,Snare_drum Cello Cough
51ab7f85.wav,Fart Squeak Fireworks
51ad4619.wav,Flute Trumpet Fart
51b64683.wav,Violin_or_fiddle Snare_drum Cello
51bc2be2.wav,Fart Chime Double_bass
51cb944f.wav,Fireworks Bark Meow
51cea951.wav,Hi-hat Hi-hat Harmonica
51cf8927.wav,Laughter Clarinet Cough
51d2ac05.wav,Writing Snare_drum Snare_drum
51d49caa.wav,Clarinet Bass_drum Fart
51e25568.wav,Hi-hat Hi-hat Shatter
51e61492.wav,Applause Violin_or_fiddle Bus
51e9efeb.wav,Bass_drum Saxophone Violin_or_fiddle
51f394a5.wav,Laughter Fireworks Cowbell
51f5e9f9.wav,Glockenspiel Tambourine Trumpet
51f9f415.wav,Hi-hat Cough Double_bass
51fcb8b2.wav,Drawer_open_or_close Shatter Flute
51fef7f9.wav,Bark Bass_drum Shatter
52028c0d.wav,Gong Meow Oboe
520d698e.wav,Hi-hat Double_bass Trumpet
520dd11d.wav,Keys_jangling Finger_snapping Clarinet
52264aa1.wav,Gong Saxophone Knock
523f63b1.wav,Trumpet Gong Laughter
523f818d.wav,Writing Microwave_oven Gong
52450ac3.wav,Laughter Hi-hat Knock
524c4227.wav,Saxophone Chime Writing
525703c2.wav,Gong Gunshot_or_gunfire Drawer_open_or_close
52635c8a.wav,Double_bass Laughter Flute
526920b9.wav,Bark Saxophone Trumpet
5281e12d.wav,Keys_jangling Violin_or_fiddle Oboe
528a48d7.wav,Oboe Gong Gong
529c08a0.wav,Electric_piano Gong Double_bass
52aaf874.wav,Computer_keyboard Saxophone Cello
52b5fae8.wav,Fart Bark Gong
52bb5768.wav,Hi-hat Oboe Cough
52bf5563.wav,Chime Shatter Telephone
52f122f4.wav,Cowbell Shatter Knock
52f1a01d.wav,Acoustic_guitar Flute Gong
53029862.wav,Cello Cowbell Clarinet
530719c1.wav,Writing Oboe Flute
5307e780.wav,Double_bass Double_bass Flute
5319c8fd.wav,Knock Tearing Cello
531afc53.wav,Cello Shatter Shatter
531c52d1.wav,Burping_or_eructation Electric_piano Meow
5332aded.wav,Cough Gong Knock
5336aa4a.wav,Saxophone Gunshot_or_gunfire Gong
533f62b8.wav,Tearing Cello Shatter
5340789b.wav,Cello Trumpet Oboe
534485db.wav,Meow Trumpet Scissors
534491f7.wav,Harmonica Hi-hat Double_bass
5347503c.wav,Hi-hat Telephone Cowbell
53487f2c.wav,Violin_or_fiddle Scissors Squeak
53513da6.wav,Applause Meow Fireworks
5351625e.wav,Knock Snare_drum Telephone
53562d5a.wav,Fireworks Gong Acoustic_guitar
535b5dcd.wav,Writing Fart Burping_or_eructation
536199a4.wav,Trumpet Bass_drum Cowbell
5363578d.wav,Snare_drum Violin_or_fiddle Bass_drum
5363e259.wav,Cough Cowbell Squeak
536c4991.wav,Squeak Saxophone Oboe
53820359.wav,Glockenspiel Saxophone Saxophone
538537f5.wav,Knock Meow Fireworks
538b0dd3.wav,Cowbell Applause Bark
53955f4e.wav,Knock Clarinet Violin_or_fiddle
539c0118.wav,Fart Knock Glockenspiel
53a1c7be.wav,Laughter Scissors Cowbell
53a5fb9b.wav,Computer_keyboard Computer_keyboard Hi-hat
53b2c09a.wav,Acoustic_guitar Trumpet Tearing
53b5253e.wav,Tambourine Chime Scissors
53b8514c.wav,Tearing Telephone Burping_or_eructation
53c03e53.wav,Fart Fart Clarinet
53c40458.wav,Applause Flute Double_bass
53c52d6f.wav,Fireworks Squeak Keys_jangling
53d753e0.wav,Trumpet Bass_drum Keys_jangling
53dcc055.wav,Laughter Double_bass Cello
53df2a23.wav,Cowbell Acoustic_guitar Squeak
53e4d869.wav,Trumpet Microwave_oven Flute
53e6219e.wav,Oboe Flute Fart
53e7ba4d.wav,Bark Fireworks Microwave_oven
53e7eb7d.wav,Fart Bass_drum Keys_jangling
53e89adf.wav,Cowbell Applause Keys_jangling
53eaecb2.wav,Double_bass Acoustic_guitar Fart
53ffaeb3.wav,Cello Oboe Oboe
53ffeb8c.wav,Hi-hat Chime Knock
54014944.wav,Squeak Cello Hi-hat
54119706.wav,Microwave_oven Hi-hat Oboe
541f7fd3.wav,Bass_drum Saxophone Double_bass
542f0307.wav,Gong Burping_or_eructation Keys_jangling
54310348.wav,Bass_drum Violin_or_fiddle Shatter
544037db.wav,Trumpet Snare_drum Fireworks
5441d724.wav,Writing Saxophone Trumpet
5445168d.wav,Bark Cello Bark
54576dff.wav,Clarinet Applause Saxophone
5459ae88.wav,Gong Shatter Writing
545a71f1.wav,Double_bass Meow Gong
545b4557.wav,Trumpet Violin_or_fiddle Chime
54684265.wav,Burping_or_eructation Shatter Telephone
547be4d1.wav,Fart Flute Bark
547d9c55.wav,Meow Cough Scissors
548274e8.wav,Knock Finger_snapping Knock
54922dca.wav,Gunshot_or_gunfire Tearing Hi-hat
549654e4.wav,Flute Snare_drum Fart
54a19832.wav,Fireworks Flute Cowbell
54a7122a.wav,Trumpet Squeak Gunshot_or_gunfire
54aa5112.wav,Violin_or_fiddle Squeak Writing
54ab23fa.wav,Cello Laughter Gunshot_or_gunfire
54cc8373.wav,Flute Flute Writing
54d5b252.wav,Harmonica Acoustic_guitar Burping_or_eructation
54e8f62f.wav,Hi-hat Acoustic_guitar Flute
54e9bd4d.wav,Bus Chime Snare_drum
54f994da.wav,Laughter Trumpet Violin_or_fiddle
54fe74b6.wav,Snare_drum Double_bass Violin_or_fiddle
55009cd0.wav,Snare_drum Microwave_oven Saxophone
5509a81d.wav,Clarinet Fireworks Burping_or_eructation
550d55d8.wav,Tambourine Applause Knock
550e8a36.wav,Tearing Tearing Squeak
55128991.wav,Writing Shatter Tearing
55150b52.wav,Trumpet Snare_drum Trumpet
55154853.wav,Squeak Shatter Writing
5515cd5d.wav,Meow Writing Bass_drum
552a4a41.wav,Clarinet Cello Finger_snapping
552cd1c9.wav,Fireworks Double_bass Tambourine
55363ed7.wav,Bark Cough Fart
553d8e22.wav,Bus Cough Microwave_oven
553e6b07.wav,Microwave_oven Acoustic_guitar Oboe
553f8a35.wav,Cello Writing Bark
553fd8df.wav,Laughter Microwave_oven Computer_keyboard
5546df69.wav,Knock Bus Violin_or_fiddle
55499c4b.wav,Snare_drum Glockenspiel Tearing
554d8ea6.wav,Knock Shatter Violin_or_fiddle
5566ebf5.wav,Cough Burping_or_eructation Telephone
556e8782.wav,Harmonica Tambourine Trumpet
5571528f.wav,Bark Cowbell Knock
55792fcc.wav,Acoustic_guitar Acoustic_guitar Keys_jangling
5584fd3b.wav,Knock Squeak Acoustic_guitar
5587b7e9.wav,Squeak Hi-hat Hi-hat
55892524.wav,Writing Fireworks Bark
5589c20b.wav,Writing Meow Clarinet
558af1f2.wav,Clarinet Tambourine Hi-hat
558da515.wav,Tearing Bass_drum Cello
559c21bc.wav,Oboe Laughter Squeak
55a64dc5.wav,Bass_drum Flute Gunshot_or_gunfire
55b22a02.wav,Microwave_oven Shatter Violin_or_fiddle
55b3e1c1.wav,Oboe Fart Squeak
55b4939f.wav,Bass_drum Bark Violin_or_fiddle
55b62540.wav,Bass_drum Cowbell Tearing
55bf5f7d.wav,Keys_jangling Knock Gong
55c94d15.wav,Gong Bass_drum Tearing
55ca6207.wav,Bass_drum Burping_or_eructation Harmonica
55cc505e.wav,Cello Cello Knock
55d3227f.wav,Bass_drum Tearing Tearing
55dae141.wav,Shatter Tearing Oboe
55efa01f.wav,Trumpet Tearing Fireworks
55f687f3.wav,Tearing Cough Cello
55fcdeb9.wav,Flute Tambourine Saxophone
56077489.wav,Oboe Violin_or_fiddle Trumpet
56090963.wav,Saxophone Meow Glockenspiel
560a07a2.wav,Bass_drum Trumpet Bus
560ebfda.wav,Bark Shatter Drawer_open_or_close
5614a44a.wav,Bark Acoustic_guitar Flute
561d349b.wav,Harmonica Bark Saxophone
5625ae9e.wav,Double_bass Snare_drum Flute
5628d435.wav,Computer_keyboard Fart Harmonica
563506c6.wav,Scissors Acoustic_guitar Writing
564008b2.wav,Laughter Hi-hat Flute
5642d9df.wav,Knock Laughter Knock
56491823.wav,Squeak Shatter Applause
5652805f.wav,Bark Glockenspiel Snare_drum
5654e7e9.wav,Bass_drum Cello Gong
5655a2ca.wav,Applause Bass_drum Cough
565ef78b.wav,Oboe Acoustic_guitar Hi-hat
56648d43.wav,Saxophone Gunshot_or_gunfire Bark
566911b7.wav,Keys_jangling Laughter Violin_or_fiddle
56697526.wav,Writing Cello Knock
567d7ee2.wav,Writing Shatter Fart
567fceee.wav,Cough Burping_or_eructation Cello
568ed26c.wav,Cough Chime Applause
56921fb7.wav,Applause Laughter Chime
5698235b.wav,Microwave_oven Gong Snare_drum
569cd9da.wav,Tearing Gong Knock
56a57943.wav,Burping_or_eructation Applause Cowbell
56b1f52e.wav,Drawer_open_or_close Tearing Cough
56b98b37.wav,Bark Bark Bark
56c828a7.wav,Tearing Snare_drum Tambourine
56cc9792.wav,Oboe Computer_keyboard Chime
56cd7f4f.wav,Harmonica Laughter Shatter
56da506b.wav,Computer_keyboard Burping_or_eructation Fart
56dc4aa9.wav,Snare_drum Squeak Trumpet
56dd0ce9.wav,Violin_or_fiddle Cello Shatter
56e77c8e.wav,Fireworks Saxophone Trumpet
56ee3ce7.wav,Oboe Cowbell Cough
5701e972.wav,Cello Tambourine Trumpet
5703fdd9.wav,Bass_drum Gunshot_or_gunfire Fireworks
5708ddea.wav,Burping_or_eructation Shatter Knock
570a1821.wav,Shatter Fart Cello
5713f0ea.wav,Writing Meow Writing
5713fec4.wav,Writing Gunshot_or_gunfire Trumpet
571645c9.wav,Shatter Cello Double_bass
57166463.wav,Meow Violin_or_fiddle Laughter
571ac72f.wav,Squeak Trumpet Electric_piano
571ca05a.wav,Gong Electric_piano Cello
571ec3fc.wav,Tearing Oboe Violin_or_fiddle
5722532d.wav,Fart Fart Chime
572927d8.wav,Laughter Writing Cello
572ed60a.wav,Saxophone Bass_drum Cough
573402c5.wav,Acoustic_guitar Fireworks Snare_drum
573495c1.wav,Microwave_oven Tearing Shatter
57357744.wav,Bass_drum Clarinet Gong
573bf8b0.wav,Bass_drum Shatter Glockenspiel
573cf377.wav,Laughter Hi-hat Saxophone
573e8192.wav,Fireworks Hi-hat Oboe
574397d0.wav,Fireworks Cowbell Laughter
57456bf8.wav,Microwave_oven Meow Computer_keyboard
574cd645.wav,Laughter Bark Hi-hat
5750da4c.wav,Squeak Glockenspiel Tearing
57551b88.wav,Hi-hat Snare_drum Clarinet
575cfbae.wav,Applause Cowbell Squeak
5761f800.wav,Laughter Cello Cough
5762834e.wav,Knock Gunshot_or_gunfire Bark
576481a2.wav,Laughter Meow Scissors
576524f1.wav,Gunshot_or_gunfire Fireworks Acoustic_guitar
5765d8bd.wav,Applause Fart Oboe
5775bb2c.wav,Double_bass Applause Fireworks
57858e7e.wav,Fireworks Oboe Clarinet
57861241.wav,Violin_or_fiddle Clarinet Saxophone
5788bb16.wav,Gunshot_or_gunfire Scissors Acoustic_guitar
578b4b48.wav,Violin_or_fiddle Clarinet Snare_drum
578b7bf2.wav,Cough Fireworks Keys_jangling
578ee6c4.wav,Gong Burping_or_eructation Tambourine
579233c0.wav,Fireworks Bus Tambourine
5796277c.wav,Gong Tambourine Snare_drum
579c7267.wav,Squeak Hi-hat Shatter
579d6de4.wav,Applause Applause Drawer_open_or_close
57a43af9.wav,Tambourine Tambourine Laughter
57a656ec.wav,Hi-hat Fireworks Trumpet
57b81803.wav,Burping_or_eructation Tearing Fireworks
57ba1700.wav,Clarinet Trumpet Drawer_open_or_close
57c1e877.wav,Flute Flute Snare_drum
57c9d455.wav,Telephone Bass_drum Glockenspiel
57d6baac.wav,Oboe Electric_piano Electric_piano
57dc8d92.wav,Hi-hat Keys_jangling Drawer_open_or_close
57e67bad.wav,Electric_piano Laughter Shatter
57e82a43.wav,Knock Gong Squeak
57ee6620.wav,Tearing Tearing Drawer_open_or_close
57f200ec.wav,Microwave_oven Trumpet Trumpet
57f9f1e8.wav,Tearing Fireworks Meow
58017079.wav,Saxophone Double_bass Cough
580468b6.wav,Fart Knock Cough
58050f57.wav,Writing Microwave_oven Bark
58072015.wav,Clarinet Laughter Oboe
580cf7d2.wav,Keys_jangling Knock Acoustic_guitar
58151c44.wav,Fireworks Violin_or_fiddle Oboe
582aaabc.wav,Hi-hat Laughter Harmonica
582bf94d.wav,Finger_snapping Squeak Fart
582c743f.wav,Tearing Snare_drum Burping_or_eructation
583119bf.wav,Violin_or_fiddle Acoustic_guitar Shatter
5835b312.wav,Acoustic_guitar Acoustic_guitar Fireworks
583c89f0.wav,Burping_or_eructation Double_bass Saxophone
583e2d70.wav,Violin_or_fiddle Harmonica Knock
58477ce0.wav,Harmonica Snare_drum Knock
584821f7.wav,Hi-hat Shatter Fireworks
5851365b.wav,Laughter Cello Knock
58577d4d.wav,Fart Oboe Fireworks
585a58c9.wav,Shatter Bark Cello
585c8c34.wav,Finger_snapping Applause Tearing
585fbcea.wav,Tearing Glockenspiel Cowbell
5864f403.wav,Tearing Saxophone Gong
58663e0d.wav,Gong Tearing Burping_or_eructation
5869a324.wav,Laughter Burping_or_eructation Laughter
586a68fb.wav,Bass_drum Fart Hi-hat
587a184f.wav,Bus Fart Flute
587e867e.wav,Trumpet Burping_or_eructation Violin_or_fiddle
5880cfd4.wav,Drawer_open_or_close Writing Oboe
5882e87b.wav,Trumpet Scissors Fireworks
58848256.wav,Gunshot_or_gunfire Tearing Double_bass
58864b07.wav,Violin_or_fiddle Writing Applause
5895612c.wav,Applause Fart Clarinet
589de45d.wav,Harmonica Knock Fireworks
58a13aa9.wav,Fireworks Drawer_open_or_close Applause
58bd136f.wav,Double_bass Hi-hat Cello
58d73bbd.wav,Keys_jangling Acoustic_guitar Trumpet
58f490d2.wav,Laughter Finger_snapping Bark
59082bc2.wav,Double_bass Fart Shatter
590cef8a.wav,Snare_drum Tambourine Violin_or_fiddle
59173448.wav,Hi-hat Double_bass Laughter
59190ef2.wav,Bark Microwave_oven Bark
591d35d6.wav,Fireworks Bark Harmonica
591d9bdc.wav,Burping_or_eructation Tambourine Keys_jangling
591f738e.wav,Hi-hat Cello Drawer_open_or_close
59214b26.wav,Trumpet Saxophone Bass_drum
5924a0f4.wav,Squeak Bass_drum Clarinet
592805ad.wav,Acoustic_guitar Snare_drum Squeak
59293ace.wav,Hi-hat Clarinet Tearing
592e1577.wav,Shatter Microwave_oven Applause
592f32bb.wav,Snare_drum Snare_drum Snare_drum
5931d373.wav,Tambourine Cowbell Tearing
5938a674.wav,Tearing Cough Burping_or_eructation
59393627.wav,Cello Cello Flute
59405f12.wav,Knock Meow Electric_piano
5948a83b.wav,Telephone Gong Fireworks
594e74ae.wav,Fart Gunshot_or_gunfire Burping_or_eructation
5965d649.wav,Applause Trumpet Writing
5968f9ac.wav,Telephone Knock Electric_piano
59698313.wav,Laughter Cough Bus
596cf925.wav,Microwave_oven Drawer_open_or_close Double_bass
597a143a.wav,Tearing Tambourine Flute
597dc329.wav,Fireworks Gunshot_or_gunfire Fart
5990b620.wav,Double_bass Keys_jangling Cough
5997bbc5.wav,Shatter Double_bass Double_bass
59af58a3.wav,Flute Tearing Laughter
59be5629.wav,Meow Double_bass Tearing
59c0b2f4.wav,Telephone Cowbell Cowbell
59d5c03f.wav,Cough Laughter Writing
59e47801.wav,Bass_drum Fart Acoustic_guitar
59eb7008.wav,Bass_drum Fireworks Shatter
