fname,label,manually_verified,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19
4a28e65a.wav,Cello,1,-559.4087861456868,-567.6767359815573,-575.2164132701981,-577.589310121086,-578.2892058885005,-577.4757334702479,-575.8767904959616,-575.410972899407,-577.05892308259,-577.1643419964475,-575.9268396070994,-576.7849551155467,-576.6715526609541,-577.5242318655422,-575.8260232961732,-575.1771256380734,-574.6285484632494,-575.876971437911,-575.7010637727935,-576.1205567533835
4a400131.wav,Applause,0,-395.443338401884,-436.0649389102851,-547.3580571600783,-583.0898087883548,-511.4269735240022,-407.0770492608813,-401.28177008064165,-475.07457503256876,-517.8403347537103,-341.8449586773561,-247.57520822376077,-264.1361744585215,-335.90925701273534,-368.7014195691629,-316.1858584461988,-341.88323651587325,-380.6591903345095,-358.01880594166863,-339.42493368022673,-343.2309664502929
4a4727b7.wav,Bass_drum,1,-62.58873451074173,-113.49318109603804,-277.86413757279377,-337.71885983449573,-358.5486637865017,-379.0373230659365,-413.18177663829596,-457.36491204938636,-497.4939372056817,-514.8271885391808,-519.8572696867811,-522.2360546458748,-522.5553083545223,-522.5553083545223,-522.5553083545223,-522.5553083545223,49.79642965198278,57.34990300953215,90.31435652077685,106.38597349686842
4a472bbb.wav,Flute,0,-330.61239135658974,-293.99929099136625,-270.6399438042496,-256.1769569503435,-242.98293380051294,-237.26866306215993,-240.14523124726813,-243.23897269073345,-243.04632161313663,-238.34325899621763,-230.4537792105466,-225.16380403877682,-225.67037599562985,-226.5107102064462,-224.73374015434334,-222.56498888421356,-228.9764970036077,-233.76607048052082,-239.81536653572599,-238.8888969471188
4a4fa182.wav,Gunshot_or_gunfire,1,-872.2455852395137,-690.849335652858,-449.0579082763768,-293.609586367017,-230.85656850804136,-180.8535723404597,-123.68312772135285,-151.8052554345552,-272.9506337569749,-240.62908444784233,-196.67241402189302,-133.98839878333533,-132.28577557783026,-246.68248932378592,-271.71546785466313,-222.3957418811644,-167.33893773482265,-121.14244913477494,-172.75891885936403,-307.27520853171836
4a5e1f74.wav,Tearing,0,-541.6919834859921,-538.7845752037632,-534.3566427639878,-544.1917853539825,-547.850533387341,-552.0423107847042,-556.8408322432524,-551.152813002201,-547.7534341668724,-549.30483673124,-553.1422630358203,-550.7904645601857,-536.8278639903549,-537.0434482957137,-543.6667221338226,-542.0494895450655,-549.1350242855236,-545.5455458574527,-545.3034102999923,-548.291020622491
4a618351.wav,Microwave_oven,0,-452.21916014466234,-447.9204732376,-455.067580254937,-456.479387641961,-452.8504452404722,-455.5335744644276,-449.20790237229676,-449.1421499436915,-450.70224684029824,-451.67960843237876,-452.64272456607574,-448.5295220328744,-451.2116563481356,-458.2488608493472,-454.93430252230127,-454.40341499410704,-449.9543422697519,-456.36879508958924,-458.5154768810774,-455.70040660073073
4a6cda1d.wav,Fart,0,-571.2349866113057,-571.2349866113057,-571.2349866113057,-571.2349866113057,-571.2349866113057,-571.2349866113057,-571.2349866113057,-571.2349866113057,-571.2349866113057,-571.2349866113057,-571.2349866113057,-571.2349866113057,-571.2349866113057,-563.059132159091,-549.9673856674034,-541.4521904936705,-509.6492192637841,-486.98475979741323,-499.68243579436046,-355.48525933853915
4a70bad0.wav,Laughter,0,-589.5620678081048,-564.4263073084097,-522.414812074277,-496.8469040040273,-488.1987946288245,-453.85075186195746,-417.2047559255036,-409.336540525233,-430.0653454659682,-408.46174078124227,-331.2827637870123,-292.77235405045985,-309.76977806846355,-371.9128424580117,-435.80977780699556,-500.09788190675624,-546.3484328402474,-569.5914407747124,-593.3269797069094,-615.0798078962603
4a7226e3.wav,Fart,0,-708.4940976656644,-372.64839977420365,-230.2233815257559,-171.2568667422517,-174.1121669264387,-189.16770684354645,-202.78493385236334,-200.35775417484948,-201.22152920001295,-197.01032924757502,-182.42237536922357,-179.49463254814216,-166.2932586314581,-153.01841136244784,-138.6177898895173,-131.9362240124136,-116.26136657358778,-107.15726304863576,-103.93631073613875,-124.58621721168264
4a729d7a.wav,Shatter,0,-676.5849380265453,-676.4896504197768,-676.5020153864458,-675.4152982094765,-675.2001615191385,-675.4173000876134,-673.1340351205466,-673.7846771423606,-672.4652754605247,-668.5820525951062,-662.9430418429082,-661.7771848721644,-664.1053468482156,-660.7288034085018,-659.1212196323978,-660.500188922665,-659.2876866010243,-655.7007405197189,-654.4406360692515,-647.70467852087
4a789458.wav,Finger_snapping,0,-122.51009004333335,-110.8922561542537,-147.93566905088977,-271.5926188969485,-396.6706422110973,-448.48552591348266,-479.3053485857108,-507.4527694882003,-540.4463911997582,-571.9203291878671,-602.4475781679034,-630.143103481326,-649.0795214571992,-670.5075245316225,-699.0118728583731,-729.784536719936,-756.5228485577513,-761.5209084545342,-761.4193111251896,3.5322703308815635
4a78eefc.wav,Gunshot_or_gunfire,1,59.18554387770485,78.74157635921806,65.40735360256613,38.824139291274115,-10.176141131327379,-57.805122543385885,-93.14110990957968,-130.25661892208066,-155.30415835912888,-171.9222632578024,-202.82534492896212,-231.9095547470634,-262.1504729785352,-267.3994251200562,-259.97892058430966,-251.52629714465905,-275.72360325683,-367.866950042145,98.92570791052417,110.76407382081587
4a7cd04a.wav,Tearing,0,-783.4212484997096,-782.1490170853104,-782.1806508435657,-780.3001487262256,-774.0709174952764,-764.3041125712533,-746.2583176004977,-461.9166724122175,-322.586663019115,-225.56757074221377,-117.71531620472585,-98.89187432056713,-173.46580171268545,-395.9038148038577,-580.8782803743908,-628.605395440864,-682.4613940179757,-717.093500052391,-734.4984056392633,-741.0118924679454
4a7ed000.wav,Laughter,1,-559.8545777766739,-523.039555307455,-443.5499026146215,-371.8835632668763,-310.57294004366315,-266.3904618847963,-227.21502776312175,-210.99101571620454,-210.23061808457942,-212.72181525419927,-214.02598438466836,-207.23900270418636,-198.18126891713933,-206.44057982925352,-221.69273538611282,-233.49283160153828,-220.52336672984046,-213.41779431465392,-223.25163402856552,-259.5250262134731
4a891aae.wav,Knock,0,-123.41750818845128,-144.47276258304444,-230.4652493651124,-275.7349973188481,-320.17643135199364,-343.5777158515875,-361.3789581855047,-424.69802777998456,-466.70233091189516,-490.4852522465536,-495.0326625462895,-504.6529763801068,-496.78772278529874,-511.80328169943414,-520.0926218274997,-515.2056292398464,-534.6106636055832,-559.3045853943607,-568.0073095454181,-582.0318923891907
4a90ebd4.wav,Clarinet,1,-584.5918970241303,-590.1464642239583,-597.5203596169358,-600.3126285333079,-600.2900112476173,-600.5484709102191,-600.9830617734971,-598.9161803087924,-585.6832487321045,-574.6017222731818,-577.3858220273084,-591.6217685668876,-598.9456223513694,-579.0209988838984,-547.1714599183464,-503.4514332985869,-447.0436433460674,-399.1956797436948,-384.16010640814943,-385.56093337623565
4aa8d981.wav,Fart,0,-513.4990075386671,-513.4990075386671,-513.4990075386671,-513.4990075386671,-513.4990075386671,-513.4990075386671,-513.4990075386671,-513.4990075386671,-513.4990075386671,-513.4990075386671,-513.4990075386671,-513.4990075386671,-513.4990075386671,-513.4990075386671,-513.4990075386671,-513.4990075386671,-513.4990075386671,-513.4990075386671,-513.4990075386671,-513.4990075386671
4aa97c8e.wav,Acoustic_guitar,1,-28.048884051698753,-58.4455163594237,-141.09883584703354,-158.83573348298697,-168.6507019311002,-178.2855510117839,-185.75735182655174,-192.48637647973786,-199.65649453614876,-207.28682274591606,-210.9370994767679,-216.06454420317422,-220.8255087682114,-226.4096162857935,-233.37136919507006,-236.22079325094518,-237.51774162444121,-240.6533645887327,-243.69498732742318,-247.16735361911185
4aaae5e2.wav,Glockenspiel,1,-114.38946238745027,-164.75664497657806,-277.6078141165478,-353.83465115612694,-413.4387267070774,-463.65723985593803,-510.27336858448314,-551.8311676418767,-580.1409614988711,-605.3296516283852,-633.2256199252599,-651.8157993615544,-666.3120391291446,-674.4090527693301,-680.0615047025602,-687.6174197297318,-693.5361935150378,-697.0808166096206,-698.720364503966,-697.0027263265824
4ab3eb69.wav,Cello,0,-532.1833392570069,-525.9160112842216,-528.3424852382238,-543.4817909374441,-557.3987329214774,-532.5124966189893,-436.22565239468423,-389.80753907637524,-384.432539924231,-395.3054947204914,-400.0810902713295,-398.77381509024457,-401.8919140372225,-401.71289951872006,-400.6233537999597,-396.6390811637335,-394.1194126602419,-385.11495494667713,-383.38045098844174,-376.3765776530265
4ab8ab15.wav,Cough,0,-326.00100363166587,-280.29579287946626,-168.29913784616548,-91.20428326981923,-75.88494131779142,-97.97568776157941,-105.88859219123765,-125.42541618403855,-140.76197752829614,-151.46547567041634,-170.71079888023863,-182.4136321620035,-187.51499126105327,-197.90502945453795,-204.75166972343686,-203.99405557723776,-216.25018333344906,-231.3672712682055,-240.51782362573059,-225.67494129860358
4ac4d857.wav,Writing,0,-403.73037748287635,-403.97752494420223,-431.2849601582642,-477.367528087464,-476.93248164331646,-474.4068109486888,-483.48770623959365,-471.254690945454,-439.4447790476413,-436.00669090800244,-470.8925112687349,-504.09612311713187,-541.1786720611495,-541.8298241479949,-527.0038703288001,-533.5401883451084,-556.9472364910797,-550.3690449423129,-524.8773741252752,-533.9114899522656
4acda322.wav,Tearing,1,-672.0189744750601,-669.9863854443374,-669.3846775254325,-667.9719319320462,-667.3947352235189,-667.2424921807656,-665.4181649608915,-666.1010277941474,-365.2563737059822,-217.7172965961999,-156.60559571475136,-142.05746250792026,-205.16648505841263,-411.2362865250852,-517.4100257703888,-559.4680230318186,-594.764261703214,-621.1428986494119,-387.27399276974404,-198.1686710066981
4ada7042.wav,Laughter,0,-591.3242586731795,-568.2733795685832,-511.07704612076816,-443.8159440127842,-388.79170574357863,-362.20112707903405,-358.2872131419357,-373.3614926603691,-377.79235526261994,-373.8745282030674,-364.95103169606983,-336.93612364055406,-285.3970869941089,-247.36894172228963,-217.72330452502874,-196.01271343084548,-195.4704440819487,-203.664226375951,-206.97984428706243,-190.5287767078998
4adfa318.wav,Cough,1,-500.970246301298,-437.0815835851961,-326.89446838123666,-247.20085530742736,-189.17238271692554,-143.07030301243927,-107.61040478887104,-95.24422559648187,-93.15874377029158,-68.41561949030668,-50.11575894951547,-56.94169724796421,-105.51022730380241,-206.64372498073342,-323.02654254883595,-402.31995468914744,-446.85366246466316,-493.70478088213173,-435.83242374307594,-265.07569187226056
4aeb611b.wav,Tearing,0,-790.284155549069,-777.2008245226544,-769.0707135184441,-766.3706196474635,-754.19186265454,-735.0305184242127,-228.50567422658384,-147.14494712984944,-180.3946006927702,-200.79395728337656,-255.1226901785049,-423.59968820755785,-471.92237166362145,-510.34647018679914,-552.9686007758997,-596.3948555138803,-596.9163836155352,-538.5372736588182,-488.9925017029856,-534.4787027325901
4af1bc72.wav,Shatter,0,-563.9489967842657,-548.1081028122727,-547.7492743432176,-559.5775471081047,-566.79025283028,-577.5881570160087,-581.7085271932048,-581.246007270909,-585.0365729568138,-592.0053837769129,-593.5761897212798,-516.9906954551487,-421.4691262727964,-398.85162643674596,-104.00787974602513,57.328632300412586,111.52858784908041,98.52144810302912,78.11211206199312,62.097487303099946
4af35d0d.wav,Oboe,0,-508.8289647557429,-476.2045828023531,-449.5542706387018,-455.2637861156442,-478.5288611103754,-496.45321748958787,-515.2855319006477,-530.0070447572475,-542.4599367472373,-550.3550977428766,-556.8766287517174,-559.9201438571853,-565.8695061599014,-574.053547946366,-572.438595856686,-568.421740491515,-569.0064406365316,-565.8818740488506,-566.2515426877521,-572.2983683702515
4af50e05.wav,Applause,0,-468.04733007749167,-412.3835117846831,-313.0354657652204,-275.9138392224326,-283.0876527134862,-301.46716406159055,-287.9779324520261,-278.75618750372723,-232.4426528837031,-179.78816304961404,-172.34830831439587,-174.01776248978297,-170.31735965848864,-163.26052938663352,-154.2712426068711,-153.85996719693887,-163.70144921139678,-180.89524848038653,-209.22988398188815,-222.5856484100604
4af8ad50.wav,Fart,0,-496.3976990588909,-379.0115576313407,-325.72071477435554,-316.0316092997096,-312.9013251421235,-302.8134611115707,-304.11841719397063,-306.7784877108147,-311.41624843950154,-314.0526900540379,-311.58550347054796,-318.9013610973819,-322.0725414583977,-318.99058927231545,-314.7578267710439,-311.29689052182414,-319.0947239637223,-233.95109798957895,-94.46418167628427,-44.041672159265346
4afa2149.wav,Saxophone,1,-620.8585168330127,-617.302989425108,-617.6205756113005,-611.7718475557584,-615.3374678464958,-625.217040794176,-628.4147340232543,-630.2372791160841,-638.5464422085024,-648.7246170552324,-664.1520766955541,-676.7732221262769,-697.4012035621034,-716.487950813102,-715.9672429995416,-658.8336510366358,-659.0861191844102,-703.6016906156117,-660.0999791743527,-646.4638758436204
4afa8522.wav,Gunshot_or_gunfire,1,-647.0572009962216,-585.2899172764022,-525.7158003504971,-321.26778551410615,-97.23457237443644,-42.436454310847274,-68.62294682767714,-73.22506441446721,-60.50607351442859,-63.18469828066552,-78.2567416654979,-89.96712560494808,-91.68120817289025,-83.38926507706906,-105.82309576256492,-135.4134159136516,-134.56569023804363,-138.50345166375558,-133.73231021089978,-139.9359632495993
4afc5a71.wav,Double_bass,0,-287.15614378258914,-235.38672139542783,-256.30811819767774,-305.3950792760629,-334.979845139012,-359.2019424298913,-375.68906943721134,-391.43295247021723,-400.72554861654504,-408.0732004835234,-412.87976052338195,-421.97581549380874,-427.67220949021197,-433.1958752271121,-439.7514608428008,-441.7045018833269,-444.88731060154555,-446.14634419067824,-436.6257795740559,-433.67725234585373
4aff76bc.wav,Drawer_open_or_close,1,-477.64690034169234,-436.31783796188716,-407.9750971057467,-368.00965358735357,-325.8912294106029,-313.58083677920337,-286.0056339465072,-275.7161674174,-277.8689552339694,-248.56920835954497,-211.39199059687004,-183.51389452845,-179.34690179491403,-160.4672323850352,-147.708979945546,-138.4631074778756,-98.73380892020316,-65.04381034171305,-28.394831928339244,-8.07013955491658
4b090c94.wav,Double_bass,0,-382.0518132902375,-340.52006221820193,-299.77783357238025,-281.6203066014892,-273.99988784039095,-274.90947597061677,-286.8134327779201,-300.9169671362706,-310.7671706664982,-321.98656219047336,-323.07901803382583,-310.4632193615702,-303.1345356496259,-299.70432520796834,-288.173766116336,-287.35289070361665,-288.0981709370995,-284.8642947685622,-284.2699646093189,-293.7577391463703
4b0b4333.wav,Scissors,1,-857.0535124272053,-856.6889180172062,-850.1991300322087,-839.7410166155724,-829.0886798083749,-819.0397542798416,-804.9085600313302,-801.6308212242952,-803.3069504840911,-798.9414178745158,-795.6258563636575,-793.882704421315,-791.9796852416176,-784.7342769734345,-772.6371221055874,-757.9794646844877,-750.0321351079596,-754.9513563459299,-763.9473913825475,-771.6676361231495
4b0d5239.wav,Clarinet,0,-629.8815286540872,-626.0451972023562,-625.6177412044564,-627.2298594976021,-624.916149672638,-622.027729214,-625.6932076521094,-630.2249830806227,-636.3432735530388,-648.0569057348963,-662.5032894635254,-670.9286414561343,-671.2811272567731,-648.4567306383659,-613.2255376245851,-578.2820255141024,-556.1083890879856,-547.4700634400804,-539.1131984434846,-542.0453870202147
4b12b563.wav,Gong,1,-192.61018425277288,-128.01591783636624,-117.47225228446513,-145.5499204062254,-174.28198420198515,-203.8782832807486,-226.11731903136956,-248.31240203678712,-271.45034489574664,-286.3107706638497,-296.3065425160081,-311.77234817750633,-328.8654086985385,-337.59713503885814,-347.6736005771078,-355.8118904607614,-365.39798948792435,-379.21450474992093,-387.4236795365641,-397.16106931781627
4b13fe12.wav,Bass_drum,1,-57.01109469507838,-99.15102400832302,-280.13617990960637,-424.3002184858184,-447.65317214766156,-456.40906202338357,-464.19194124724544,-467.44641356538625,-478.2625471456864,-479.9201299594549,-484.7286044904808,-502.56119739224016,-518.5934422086198,-527.0601771174858,-540.6612762673651,-555.1956997192964,-570.7454951158151,-573.0365602721091,-573.0365602721091,-573.0365602721091
